  0.0748049350   0.0975999766   0.1680510868   0.0133398826   0.0008386277   0.0000023600
  0.0758019340   0.1015180140   0.1787398701   0.0148227126   0.0009737104   0.0000029919
  0.0767989330   0.1055347515   0.1897434348   0.0164197779   0.0011257920   0.0000037684
  0.0777959320   0.1096507877   0.2010535280   0.0181352734   0.0012963628   0.0000047170
  0.0787929310   0.1138666617   0.2126615061   0.0199732517   0.0014869750   0.0000058690
  0.0797899300   0.1181828521   0.2245583831   0.0219376093   0.0016992396   0.0000072602
  0.0807869290   0.1225997751   0.2367348766   0.0240320761   0.0019348235   0.0000089314
  0.0817839280   0.1271177833   0.2491814530   0.0262602045   0.0021954458   0.0000109287
  0.0827809270   0.1317371650   0.2618883691   0.0286253605   0.0024828740   0.0000133038
  0.0837779260   0.1364581429   0.2748457128   0.0311307154   0.0027989202   0.0000161149
  0.0847749250   0.1412808736   0.2880434413   0.0337792396   0.0031454367   0.0000194268
  0.0857719240   0.1462054467   0.3014714165   0.0365736961   0.0035243120   0.0000233113
  0.0867689230   0.1512318847   0.3151194394   0.0395166365   0.0039374656   0.0000278483
  0.0877659220   0.1563601429   0.3289772807   0.0426103971   0.0043868440   0.0000331254
  0.0887629210   0.1615901088   0.3430347107   0.0458570964   0.0048744159   0.0000392393
  0.0897599200   0.1669216027   0.3572815261   0.0492586337   0.0054021669   0.0000462954
  0.0907569190   0.1723543777   0.3717075750   0.0528166881   0.0059720952   0.0000544090
  0.0917539180   0.1778881200   0.3863027801   0.0565327191   0.0065862066   0.0000637053
  0.0927509170   0.1835224500   0.4010571595   0.0604079673   0.0072465098   0.0000743201
  0.0937479160   0.1892569224   0.4159608456   0.0644434560   0.0079550112   0.0000864001
  0.0947449150   0.1950910273   0.4310041029   0.0686399942   0.0087137110   0.0001001034
  0.0957419140   0.2010241912   0.4461773430   0.0729981794   0.0095245978   0.0001155996
  0.0967389130   0.2070557780   0.4614711389   0.0775184010   0.0103896445   0.0001330706
  0.0977359120   0.2131850903   0.4768762369   0.0822008452   0.0113108040   0.0001527107
  0.0987329110   0.2194113708   0.4923835680   0.0870454989   0.0122900046   0.0001747270
  0.0997299100   0.2257338034   0.5079842566   0.0920521557   0.0133291463   0.0001993396
  0.1007269090   0.2321515149   0.5236696292   0.0972204208   0.0144300966   0.0002267817
  0.1017239080   0.2386635769   0.5394312210   0.1025497171   0.0155946870   0.0002573002
  0.1027209070   0.2452690070   0.5552607819   0.1080392911   0.0168247092   0.0002911558
  0.1037179060   0.2519667706   0.5711502808   0.1136882197   0.0181219118   0.0003286226
  0.1047149050   0.2587557832   0.5870919096   0.1194954166   0.0194879973   0.0003699891
  0.1057119040   0.2656349116   0.6030780857   0.1254596389   0.0209246187   0.0004155575
  0.1067089030   0.2726029763   0.6191014542   0.1315794941   0.0224333775   0.0004656443
  0.1077059020   0.2796587530   0.6351548886   0.1378534470   0.0240158203   0.0005205798
  0.1087029010   0.2868009751   0.6512314918   0.1442798269   0.0256734369   0.0005807085
  0.1096999000   0.2940283353   0.6673245954   0.1508568344   0.0274076581   0.0006463888
  0.1106968990   0.3013394878   0.6834277589   0.1575825487   0.0292198539   0.0007179928
  0.1116938980   0.3087330504   0.6995347685   0.1644549344   0.0311113314   0.0007959064
  0.1126908970   0.3162076062   0.7156396352   0.1714718487   0.0330833337   0.0008805290
  0.1136878960   0.3237617060   0.7317365925   0.1786310480   0.0351370383   0.0009722731
  0.1146848950   0.3313938702   0.7478200935   0.1859301951   0.0372735560   0.0010715645
  0.1156818940   0.3391025910   0.7638848082   0.1933668656   0.0394939302   0.0011788414
  0.1166788930   0.3468863341   0.7799256198   0.2009385547   0.0417991358   0.0012945545
  0.1176758920   0.3547435409   0.7959376216   0.2086426834   0.0441900788   0.0014191667
  0.1186728910   0.3626726306   0.8119161123   0.2164766052   0.0466675959   0.0015531523
  0.1196698900   0.3706720018   0.8278565929   0.2244376120   0.0492324543   0.0016969969
  0.1206668890   0.3787400347   0.8437547617   0.2325229400   0.0518853515   0.0018511970
  0.1216638880   0.3868750931   0.8596065104   0.2407297757   0.0546269153   0.0020162594
  0.1226608870   0.3950755259   0.8754079194   0.2490552616   0.0574577045   0.0021927007
  0.1236578860   0.4033396692   0.8911552532   0.2574965013   0.0603782085   0.0023810469
  0.1246548850   0.4116658480   0.9068449557   0.2660505652   0.0633888483   0.0025818326
  0.1256518840   0.4200523778   0.9224736459   0.2747144953   0.0664899771   0.0027956010
  0.1266488830   0.4284975665   0.9380381124   0.2834853100   0.0696818808   0.0030229026
  0.1276458820   0.4369997162   0.9535353092   0.2923600090   0.0729647790   0.0032642953
  0.1286428810   0.4455571243   0.9689623507   0.3013355778   0.0763388256   0.0035203435
  0.1296398800   0.4541680854   0.9843165070   0.3104089916   0.0798041103   0.0037916174
  0.1306368790   0.4628308929   0.9995951992   0.3195772201   0.0833606594   0.0040786924
  0.1316338780   0.4715438401   1.0147959945   0.3288372305   0.0870084372   0.0043821488
  0.1326308770   0.4803052221   1.0299166017   0.3381859920   0.0907473467   0.0047025709
  0.1336278760   0.4891133364   1.0449548665   0.3476204790   0.0945772319   0.0050405464
  0.1346248750   0.4979664852   1.0599087668   0.3571376744   0.0984978781   0.0053966656
  0.1356218740   0.5068629759   1.0747764085   0.3667345726   0.1025090141   0.0057715212
  0.1366188730   0.5158011224   1.0895560210   0.3764081832   0.1066103134   0.0061657073
  0.1376158720   0.5247792468   1.1042459525   0.3861555328   0.1108013957   0.0065798189
  0.1386128710   0.5337956796   1.1188446663   0.3959736684   0.1150818286   0.0070144513
  0.1396098700   0.5428487615   1.1333507360   0.4058596596   0.1194511290   0.0074701992
  0.1406068690   0.5519368443   1.1477628420   0.4158106009   0.1239087648   0.0079476566
  0.1416038680   0.5610582915   1.1620797669   0.4258236139   0.1284541566   0.0084474156
  0.1426008670   0.5702114794   1.1763003922   0.4358958493   0.1330866792   0.0089700664
  0.1435978660   0.5793947981   1.1904236939   0.4460244888   0.1378056636   0.0095161961
  0.1445948650   0.5886066521   1.2044487393   0.4562067466   0.1426103981   0.0100863886
  0.1455918640   0.5978454612   1.2183746829   0.4664398716   0.1475001306   0.0106812236
  0.1465888630   0.6071096610   1.2322007633   0.4767211480   0.1524740697   0.0113012765
  0.1475858620   0.6163977039   1.2459262993   0.4870478973   0.1575313868   0.0119471176
  0.1485828610   0.6257080597   1.2595506870   0.4974174793   0.1626712177   0.0126193113
  0.1495798600   0.6350392157   1.2730733963   0.5078272930   0.1678926639   0.0133184163
  0.1505768590   0.6443896779   1.2864939679   0.5182747780   0.1731947948   0.0140449842
  0.1515738580   0.6537579712   1.2998120102   0.5287574150   0.1785766489   0.0147995598
  0.1525708570   0.6631426397   1.3130271961   0.5392727268   0.1840372354   0.0155826802
  0.1535678560   0.6725422475   1.3261392607   0.5498182788   0.1895755362   0.0163948743
  0.1545648550   0.6819553788   1.3391479980   0.5603916799   0.1951905070   0.0172366628
  0.1555618540   0.6913806386   1.3520532583   0.5709905826   0.2008810792   0.0181085571
  0.1565588530   0.7008166526   1.3648549460   0.5816126839   0.2066461612   0.0190110595
  0.1575558520   0.7102620676   1.3775530166   0.5922557251   0.2124846399   0.0199446626
  0.1585528510   0.7197155521   1.3901474745   0.6029174925   0.2183953824   0.0209098489
  0.1595498499   0.7291757962   1.4026383709   0.6135958174   0.2243772370   0.0219070902
  0.1605468489   0.7386415118   1.4150258009   0.6242885763   0.2304290351   0.0229368478
  0.1615438479   0.7481114330   1.4273099021   0.6349936910   0.2365495924   0.0239995720
  0.1625408469   0.7575843161   1.4394908518   0.6457091284   0.2427377099   0.0250957015
  0.1635378459   0.7670589394   1.4515688655   0.6564329008   0.2489921757   0.0262256634
  0.1645348449   0.7765341041   1.4635441948   0.6671630656   0.2553117661   0.0273898729
  0.1655318439   0.7860086336   1.4754171253   0.6778977250   0.2616952467   0.0285887330
  0.1665288429   0.7954813737   1.4871879750   0.6886350261   0.2681413738   0.0298226345
  0.1675258419   0.8049511932   1.4988570927   0.6993731605   0.2746488956   0.0310919555
  0.1685228409   0.8144169829   1.5104248560   0.7101103642   0.2812165530   0.0323970611
  0.1695198399   0.8238776565   1.5218916699   0.7208449170   0.2878430812   0.0337383039
  0.1705168389   0.8333321502   1.5332579651   0.7315751423   0.2945272103   0.0351160231
  0.1715138379   0.8427794223   1.5445241969   0.7422994068   0.3012676667   0.0365305447
  0.1725108369   0.8522184540   1.5556908432   0.7530161201   0.3080631739   0.0379821814
  0.1735078359   0.8616482482   1.5667584035   0.7637237341   0.3149124536   0.0394712325
  0.1745048349   0.8710678304   1.5777273977   0.7744207425   0.3218142264   0.0409979836
  0.1755018339   0.8804762479   1.5885983644   0.7851056806   0.3287672129   0.0425627069
  0.1764988329   0.8898725702   1.5993718600   0.7957771248   0.3357701347   0.0441656608
  0.1774958319   0.8992558883   1.6100484576   0.8064336915   0.3428217148   0.0458070899
  0.1784928309   0.9086253150   1.6206287457   0.8170740373   0.3499206787   0.0474872251
  0.1794898299   0.9179799843   1.6311133271   0.8276968580   0.3570657553   0.0492062838
  0.1804868289   0.9273190518   1.6415028182   0.8383008884   0.3642556771   0.0509644693
  0.1814838279   0.9366416941   1.6517978475   0.8488849010   0.3714891816   0.0527619713
  0.1824808269   0.9459471084   1.6619990553   0.8594477063   0.3787650114   0.0545989658
  0.1834778259   0.9552345129   1.6721070923   0.8699881518   0.3860819152   0.0564756150
  0.1844748249   0.9645031462   1.6821226189   0.8805051210   0.3934386480   0.0583920676
  0.1854718239   0.9737522670   1.6920463045   0.8909975336   0.4008339724   0.0603484588
  0.1864688229   0.9829811541   1.7018788265   0.9014643442   0.4082666582   0.0623449099
  0.1874658219   0.9921891061   1.7116208698   0.9119045419   0.4157354839   0.0643815293
  0.1884628209   1.0013754409   1.7212731258   0.9223171500   0.4232392364   0.0664584117
  0.1894598199   1.0105394961   1.7308362920   0.9327012248   0.4307767121   0.0685756388
  0.1904568189   1.0196806280   1.7403110713   0.9430558553   0.4383467167   0.0707332789
  0.1914538179   1.0287982117   1.7496981712   0.9533801626   0.4459480662   0.0729313877
  0.1924508169   1.0378916410   1.7589983032   0.9636732991   0.4535795871   0.0751700077
  0.1934478159   1.0469603277   1.7682121825   0.9739344479   0.4612401167   0.0774491688
  0.1944448149   1.0560037018   1.7773405274   0.9841628225   0.4689285035   0.0797688883
  0.1954418139   1.0650212108   1.7863840585   0.9943576657   0.4766436074   0.0821291710
  0.1964388129   1.0740123200   1.7953434985   1.0045182491   0.4843843003   0.0845300096
  0.1974358119   1.0829765114   1.8042195717   1.0146438727   0.4921494661   0.0869713846
  0.1984328109   1.0919132843   1.8130130035   1.0247338643   0.4999380012   0.0894532643
  0.1994298099   1.1008221544   1.8217245200   1.0347875786   0.5077488144   0.0919756057
  0.2004268089   1.1097026539   1.8303548475   1.0448043966   0.5155808277   0.0945383538
  0.2014238079   1.1185543309   1.8389047123   1.0547837254   0.5234329758   0.0971414424
  0.2024208069   1.1273767494   1.8473748402   1.0647249973   0.5313042068   0.0997847940
  0.2034178059   1.1361694890   1.8557659565   1.0746276692   0.5391934822   0.1024683202
  0.2044148049   1.1449321444   1.8640787850   1.0844912222   0.5470997771   0.1051919217
  0.2054118039   1.1536643253   1.8723140483   1.0943151607   0.5550220803   0.1079554884
  0.2064088029   1.1623656561   1.8804724674   1.1040990125   0.5629593942   0.1107589002
  0.2074058019   1.1710357758   1.8885547612   1.1138423273   0.5709107355   0.1136020264
  0.2084028009   1.1796743372   1.8965616463   1.1235446770   0.5788751347   0.1164847265
  0.2093997999   1.1882810073   1.9044938370   1.1332056547   0.5868516365   0.1194068502
  0.2103967989   1.1968554666   1.9123520449   1.1428248743   0.5948392997   0.1223682375
  0.2113937979   1.2053974088   1.9201369787   1.1524019698   0.6028371973   0.1253687192
  0.2123907969   1.2139065410   1.9278493438   1.1619365953   0.6108444166   0.1284081168
  0.2133877959   1.2223825827   1.9354898425   1.1714284237   0.6188600594   0.1314862431
  0.2143847949   1.2308252663   1.9430591737   1.1808771469   0.6268832414   0.1346029019
  0.2153817939   1.2392343363   1.9505580323   1.1902824750   0.6349130930   0.1377578888
  0.2163787929   1.2476095494   1.9579871097   1.1996441358   0.6429487588   0.1409509910
  0.2173757919   1.2559506738   1.9653470932   1.2089618743   0.6509893975   0.1441819877
  0.2183727909   1.2642574896   1.9726386661   1.2182354525   0.6590341825   0.1474506501
  0.2193697899   1.2725297878   1.9798625075   1.2274646485   0.6670823011   0.1507567422
  0.2203667889   1.2807673708   1.9870192920   1.2366492566   0.6751329549   0.1541000201
  0.2213637879   1.2889700514   1.9941096899   1.2457890863   0.6831853598   0.1574802332
  0.2223607869   1.2971376533   2.0011343669   1.2548839621   0.6912387456   0.1608971237
  0.2233577859   1.3052700103   2.0080939840   1.2639337234   0.6992923565   0.1643504271
  0.2243547849   1.3133669664   2.0149891975   1.2729382235   0.7073454502   0.1678398725
  0.2253517839   1.3214283753   2.0218206589   1.2818973295   0.7153972987   0.1713651826
  0.2263487829   1.3294541005   2.0285890148   1.2908109221   0.7234471877   0.1749260741
  0.2273457819   1.3374440146   2.0352949070   1.2996788947   0.7314944167   0.1785222576
  0.2283427809   1.3453979998   2.0419389718   1.3085011534   0.7395382986   0.1821534385
  0.2293397799   1.3533159468   2.0485218411   1.3172776166   0.7475781602   0.1858193162
  0.2303367789   1.3611977553   2.0550441410   1.3260082144   0.7556133416   0.1895195854
  0.2313337779   1.3690433335   2.0615064930   1.3346928886   0.7636431961   0.1932539354
  0.2323307769   1.3768525978   2.0679095130   1.3433315921   0.7716670905   0.1970220507
  0.2333277759   1.3846254729   2.0742538119   1.3519242883   0.7796844044   0.2008236113
  0.2343247749   1.3923618910   2.0805399951   1.3604709516   0.7876945307   0.2046582927
  0.2353217739   1.4000617926   2.0867686629   1.3689715661   0.7956968751   0.2085257662
  0.2363187729   1.4077251251   2.0929404102   1.3774261258   0.8036908558   0.2124256991
  0.2373157719   1.4153518437   2.0990558265   1.3858346344   0.8116759040   0.2163577546
  0.2383127709   1.4229419103   2.1051154961   1.3941971047   0.8196514631   0.2203215925
  0.2393097699   1.4304952942   2.1111199978   1.4025135582   0.8276169890   0.2243168691
  0.2403067689   1.4380119709   2.1170699050   1.4107840253   0.8355719498   0.2283432372
  0.2413037679   1.4454919231   2.1229657859   1.4190085447   0.8435158256   0.2324003467
  0.2423007669   1.4529351393   2.1288082032   1.4271871628   0.8514481085   0.2364878446
  0.2432977659   1.4603416146   2.1345977143   1.4353199342   0.8593683024   0.2406053748
  0.2442947649   1.4677113501   2.1403348711   1.4434069209   0.8672759230   0.2447525791
  0.2452917639   1.4750443526   2.1460202202   1.4514481918   0.8751704972   0.2489290964
  0.2462887629   1.4823406348   2.1516543029   1.4594438234   0.8830515635   0.2531345636
  0.2472857619   1.4896002150   2.1572376551   1.4673938984   0.8909186716   0.2573686156
  0.2482827609   1.4968231167   2.1627708075   1.4752985064   0.8987713822   0.2616308852
  0.2492797599   1.5040093688   2.1682542853   1.4831577430   0.9066092670   0.2659210034
  0.2502767589   1.5111590052   2.1736886085   1.4909717101   0.9144319085   0.2702385997
  0.2512737579   1.5182720649   2.1790742920   1.4987405153   0.9222388997   0.2745833020
  0.2522707569   1.5253485916   2.1844118450   1.5064642717   0.9300298441   0.2789547370
  0.2532677559   1.5323886335   2.1897017720   1.5141430981   0.9378043557   0.2833525302
  0.2542647549   1.5393922436   2.1949445720   1.5217771182   0.9455620585   0.2877763061
  0.2552617539   1.5463594791   2.2001407389   1.5293664609   0.9533025867   0.2922256881
  0.2562587529   1.5532904016   2.2052907613   1.5369112598   0.9610255842   0.2967002991
  0.2572557519   1.5601850765   2.2103951230   1.5444116532   0.9687307047   0.3011997611
  0.2582527509   1.5670435737   2.2154543025   1.5518677837   0.9764176115   0.3057236960
  0.2592497499   1.5738659664   2.2204687733   1.5592797984   0.9840859774   0.3102717249
  0.2602467489   1.5806523320   2.2254390037   1.5666478482   0.9917354845   0.3148434688
  0.2612437479   1.5874027511   2.2303654574   1.5739720880   0.9993658238   0.3194385488
  0.2622407469   1.5941173082   2.2352485928   1.5812526766   1.0069766956   0.3240565856
  0.2632377459   1.6007960909   2.2400888635   1.5884897762   1.0145678088   0.3286972004
  0.2642347449   1.6074391902   2.2448867183   1.5956835524   1.0221388812   0.3333600142
  0.2652317439   1.6140467002   2.2496426009   1.6028341743   1.0296896391   0.3380446486
  0.2662287429   1.6206187181   2.2543569505   1.6099418139   1.0372198172   0.3427507257
  0.2672257419   1.6271553439   2.2590302014   1.6170066463   1.0447291585   0.3474778678
  0.2682227409   1.6336566807   2.2636627829   1.6240288494   1.0522174140   0.3522256982
  0.2692197399   1.6401228342   2.2682551202   1.6310086039   1.0596843428   0.3569938407
  0.2702167389   1.6465539126   2.2728076332   1.6379460930   1.0671297120   0.3617819200
  0.2712137379   1.6529500269   2.2773207376   1.6448415024   1.0745532962   0.3665895617
  0.2722107369   1.6593112904   2.2817948443   1.6516950199   1.0819548777   0.3714163924
  0.2732077359   1.6656378188   2.2862303599   1.6585068360   1.0893342461   0.3762620398
  0.2742047349   1.6719297302   2.2906276862   1.6652771427   1.0966911984   0.3811261328
  0.2752017339   1.6781871445   2.2949872208   1.6720061344   1.1040255390   0.3860083015
  0.2761987329   1.6844101842   2.2993093567   1.6786940073   1.1113370789   0.3909081775
  0.2771957319   1.6905989734   2.3035944827   1.6853409592   1.1186256364   0.3958253936
  0.2781927309   1.6967536384   2.3078429831   1.6919471896   1.1258910364   0.4007595842
  0.2791897299   1.7028743071   2.3120552380   1.6985128997   1.1331331105   0.4057103852
  0.2801867289   1.7089611096   2.3162316231   1.7050382921   1.1403516968   0.4106774341
  0.2811837279   1.7150141771   2.3203725102   1.7115235706   1.1475466399   0.4156603704
  0.2821807269   1.7210336430   2.3244782666   1.7179689404   1.1547177906   0.4206588348
  0.2831777259   1.7270196419   2.3285492556   1.7243746080   1.1618650058   0.4256724704
  0.2841747249   1.7329723100   2.3325858365   1.7307407807   1.1689881487   0.4307009217
  0.2851717239   1.7388917849   2.3365883645   1.7370676671   1.1760870883   0.4357438354
  0.2861687229   1.7447782055   2.3405571907   1.7433554765   1.1831616992   0.4408008602
  0.2871657219   1.7506317122   2.3444926623   1.7496044193   1.1902118619   0.4458716467
  0.2881627209   1.7564524463   2.3483951225   1.7558147065   1.1972374625   0.4509558477
  0.2891597199   1.7622405505   2.3522649109   1.7619865498   1.2042383925   0.4560531181
  0.2901567189   1.7679961684   2.3561023629   1.7681201616   1.2112145488   0.4611631150
  0.2911537179   1.7737194449   2.3599078104   1.7742157548   1.2181658335   0.4662854977
  0.2921507169   1.7794105257   2.3636815812   1.7802735428   1.2250921538   0.4714199279
  0.2931477159   1.7850695574   2.3674239997   1.7862937395   1.2319934221   0.4765660694
  0.2941447149   1.7906966876   2.3711353865   1.7922765592   1.2388695554   0.4817235885
  0.2951417139   1.7962920646   2.3748160585   1.7982222164   1.2457204759   0.4868921540
  0.2961387129   1.8018558376   2.3784663291   1.8041309258   1.2525461104   0.4920714368
  0.2971357119   1.8073881563   2.3820865080   1.8100029024   1.2593463900   0.4972611107
  0.2981327109   1.8128891714   2.3856769016   1.8158383614   1.2661212509   0.5024608515
  0.2991297099   1.8183590339   2.3892378126   1.8216375179   1.2728706332   0.5076703380
  0.3001267089   1.8237978955   2.3927695404   1.8274005872   1.2795944817   0.5128892512
  0.3011237079   1.8292059086   2.3962723809   1.8331277845   1.2862927451   0.5181172748
  0.3021207069   1.8345832258   2.3997466267   1.8388193249   1.2929653765   0.5233540952
  0.3031177059   1.8399300003   2.4031925669   1.8444754235   1.2996123330   0.5285994012
  0.3041147049   1.8452463857   2.4066104877   1.8500962952   1.3062335756   0.5338528845
  0.3051117039   1.8505325360   2.4100006715   1.8556821547   1.3128290691   0.5391142394
  0.3061087029   1.8557886054   2.4133633980   1.8612332165   1.3193987822   0.5443831627
  0.3071057019   1.8610147486   2.4166989435   1.8667496946   1.3259426874   0.5496593541
  0.3081027009   1.8662111202   2.4200075809   1.8722318031   1.3324607604   0.5549425161
  0.3090996999   1.8713778755   2.4232895805   1.8776797554   1.3389529809   0.5602323536
  0.3100966989   1.8765151695   2.4265452091   1.8830937647   1.3454193318   0.5655285746
  0.3110936979   1.8816231576   2.4297747307   1.8884740436   1.3518597995   0.5708308897
  0.3120906969   1.8867019954   2.4329784063   1.8938208044   1.3582743734   0.5761390124
  0.3130876959   1.8917518384   2.4361564937   1.8991342590   1.3646630464   0.5814526587
  0.3140846949   1.8967728423   2.4393092480   1.9044146184   1.3710258144   0.5867715477
  0.3150816939   1.9017651626   2.4424369213   1.9096620935   1.3773626765   0.5920954013
  0.3160786929   1.9067289550   2.4455397629   1.9148768944   1.3836736346   0.5974239439
  0.3170756919   1.9116643752   2.4486180193   1.9200592305   1.3899586936   0.6027569030
  0.3180726909   1.9165715786   2.4516719339   1.9252093109   1.3962178612   0.6080940089
  0.3190696899   1.9214507208   2.4547017478   1.9303273438   1.4024511480   0.6134349946
  0.3200666889   1.9263019571   2.4577076991   1.9354135366   1.4086585670   0.6187795959
  0.3210636879   1.9311254427   2.4606900232   1.9404680964   1.4148401343   0.6241275518
  0.3220606869   1.9359213327   2.4636489528   1.9454912293   1.4209958681   0.6294786035
  0.3230576859   1.9406897819   2.4665847182   1.9504831406   1.4271257893   0.6348324957
  0.3240546849   1.9454309451   2.4694975468   1.9554440351   1.4332299214   0.6401889753
  0.3250516839   1.9501449766   2.4723876636   1.9603741166   1.4393082900   0.6455477926
  0.3260486829   1.9548320306   2.4752552910   1.9652735881   1.4453609231   0.6509087003
  0.3270456819   1.9594922611   2.4781006489   1.9701426520   1.4513878511   0.6562714541
  0.3280426809   1.9641258218   2.4809239547   1.9749815097   1.4573891065   0.6616358125
  0.3290396799   1.9687328658   2.4837254234   1.9797903617   1.4633647238   0.6670015368
  0.3300366789   1.9733135463   2.4865052676   1.9845694077   1.4693147398   0.6723683911
  0.3310336779   1.9778680160   2.4892636973   1.9893188466   1.4752391931   0.6777361424
  0.3320306769   1.9823964270   2.4920009205   1.9940388763   1.4811381246   0.6831045603
  0.3330276759   1.9868989313   2.4947171424   1.9987296938   1.4870115767   0.6884734172
